Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
5,773;12.56;79.12;124.60;15.15;110.82;127.43;17.65;141.38;131.55;19.03;156.67;134.46;-1.40;132.89;131.47;-11.76;107.13;123.47;-14.89;83.60;127.41;-14.54;75.72;129.08;35.48;130.73;131.05;39.82;103.18;122.25;41.08;79.78;121.62;39.90;71.97;120.96;4.08;79.63;128.64;0.58;38.81;124.15;-0.02;6.08;114.01;-2.49;-2.22;122.06;20.91;78.56;128.17;22.06;37.05;133.81;22.48;5.26;138.78;22.67;-1.07;150.59
5,804;13.18;79.41;126.36;15.78;111.08;129.14;18.27;141.62;133.20;19.61;156.91;136.18;-0.83;133.19;132.91;-11.03;107.44;124.60;-14.11;83.78;128.39;-13.66;75.98;129.94;36.14;130.84;132.99;40.27;103.37;125.40;41.44;79.68;125.95;40.21;71.81;125.48;4.69;79.94;130.34;0.67;39.29;126.85;-0.06;6.24;115.63;-2.68;-2.02;123.68;21.53;78.80;130.00;22.34;37.32;134.64;22.50;5.49;138.59;22.66;-1.28;149.68
5,838;13.81;79.69;128.08;16.37;111.35;130.81;18.81;141.86;134.81;20.07;157.13;137.89;-0.32;133.46;134.35;-10.33;107.69;125.66;-13.39;83.93;129.26;-12.84;76.19;130.71;36.72;130.99;134.97;40.73;103.57;128.68;41.75;79.62;130.52;40.49;71.74;130.30;5.29;80.24;131.95;0.73;39.86;129.83;-0.15;6.50;117.89;-2.88;-1.79;125.80;22.15;79.04;131.84;22.62;37.57;135.39;22.54;5.72;138.35;22.65;-1.45;148.78
5,873;14.39;79.96;129.76;16.90;111.59;132.43;19.30;142.06;136.38;20.42;157.33;139.49;0.12;133.69;135.69;-9.69;107.88;126.66;-12.74;84.00;130.09;-12.10;76.36;131.46;37.17;131.17;136.88;41.22;103.88;132.01;42.00;79.68;135.15;40.75;71.90;135.36;5.84;80.54;133.51;0.77;40.37;132.96;-0.23;6.80;120.62;-2.96;-1.41;128.65;22.74;79.28;133.62;22.88;37.82;136.14;22.60;5.94;138.09;22.60;-1.42;148.21
5,905;14.86;80.18;131.41;17.36;111.78;134.03;19.74;142.22;137.91;20.66;157.49;141.03;0.49;133.87;136.97;-9.10;107.98;127.61;-12.17;83.99;130.84;-11.46;76.43;132.19;37.51;131.36;138.80;41.66;104.15;135.28;42.21;79.85;139.89;40.98;72.19;140.56;6.29;80.79;135.05;0.82;40.82;136.16;-0.34;7.15;123.96;-2.95;-0.95;132.23;23.22;79.47;135.39;23.08;38.01;136.85;22.66;6.09;137.81;22.57;-1.22;148.03
5,939;15.21;80.33;133.11;17.73;111.92;135.64;20.12;142.34;139.45;20.82;157.61;142.56;0.80;133.98;138.23;-8.56;108.01;128.51;-11.66;84.00;131.58;-10.94;76.45;132.94;37.76;131.52;140.55;42.04;104.42;138.53;42.39;80.06;144.70;41.11;72.43;145.86;6.62;80.99;136.64;0.90;41.24;139.36;-0.47;7.46;127.96;-2.94;-0.47;136.55;23.58;79.57;137.20;23.22;38.12;137.60;22.72;6.17;137.56;22.61;-1.28;147.53
5,972;15.43;80.41;134.76;17.99;112.01;137.22;20.42;142.42;140.94;20.90;157.71;144.03;1.03;134.05;139.45;-8.08;107.97;129.41;-11.23;84.01;132.31;-10.55;76.47;133.69;37.85;131.64;142.43;42.33;104.70;141.79;42.53;80.40;149.32;41.22;72.82;151.12;6.81;81.11;138.15;0.98;41.27;142.37;-0.67;7.62;132.54;-2.91;-0.11;141.52;23.81;79.59;138.98;23.31;38.17;138.39;22.77;6.21;137.35;22.66;-1.37;147.10
6,004;15.54;80.40;136.43;18.16;112.04;138.81;20.63;142.49;142.46;20.90;157.80;145.49;1.18;134.09;140.71;-7.64;107.90;130.39;-10.88;84.00;133.08;-10.26;76.43;134.48;37.86;131.73;144.24;42.55;105.01;144.96;42.57;80.93;153.96;41.31;73.36;156.30;6.93;81.15;139.70;1.12;41.07;145.33;-0.84;7.76;137.67;-2.79;0.27;147.09;23.92;79.53;140.79;23.33;38.10;139.29;22.78;6.17;137.19;22.73;-1.28;147.11
6,038;15.61;80.31;138.17;18.27;112.03;140.45;20.78;142.54;143.99;20.83;157.85;146.94;1.28;134.07;142.00;-7.24;107.79;131.44;-10.59;83.98;133.89;-10.04;76.37;135.30;37.79;131.83;146.07;42.68;105.31;148.04;42.61;81.57;158.22;41.35;73.99;161.26;7.00;81.11;141.32;1.32;40.73;148.23;-0.95;7.76;143.20;-2.64;0.63;153.08;23.99;79.40;142.64;23.30;37.97;140.29;22.73;6.06;137.08;22.84;-1.28;147.15
6,072;15.64;80.18;140.00;18.32;111.98;142.14;20.85;142.55;145.56;20.70;157.87;148.39;1.30;134.01;143.36;-6.93;107.67;132.55;-10.40;83.97;134.75;-9.88;76.26;136.20;37.65;131.88;147.88;42.72;105.62;150.93;42.59;82.25;162.31;41.30;74.66;165.91;7.03;81.01;143.05;1.56;40.32;151.19;-0.95;8.06;148.81;-2.45;1.21;159.09;24.01;79.23;144.55;23.21;37.80;141.44;22.64;5.91;137.06;23.01;-1.36;147.17
6,105;15.62;79.98;141.90;18.30;111.88;143.88;20.83;142.53;147.15;20.52;157.88;149.90;1.24;133.91;144.79;-6.70;107.51;133.78;-10.27;83.95;135.70;-9.78;76.05;137.18;37.44;131.87;149.71;42.65;105.92;153.58;42.52;82.93;166.00;41.17;75.32;170.19;7.02;80.85;144.87;1.82;39.80;154.03;-0.83;8.39;154.49;-2.29;1.91;165.19;23.98;79.01;146.53;23.07;37.60;142.62;22.52;5.72;137.10;23.17;-1.50;147.24
6,138;15.57;79.73;143.87;18.23;111.74;145.68;20.75;142.48;148.77;20.26;157.84;151.45;1.09;133.76;146.27;-6.59;107.34;135.13;-10.18;83.90;136.83;-9.73;75.80;138.28;37.18;131.77;151.57;42.48;106.15;156.09;42.37;83.54;169.35;40.95;75.87;174.03;6.99;80.62;146.78;2.11;39.25;156.81;-0.70;8.74;160.00;-2.10;2.47;171.02;23.92;78.75;148.57;22.91;37.38;143.90;22.36;5.51;137.25;23.38;-1.70;147.32
6,171;15.51;79.46;145.86;18.10;111.56;147.50;20.55;142.39;150.43;19.96;157.77;153.03;0.84;133.57;147.85;-6.61;107.13;136.60;-10.19;83.76;138.12;-9.77;75.52;139.53;36.88;131.66;153.45;42.26;106.33;158.39;42.14;84.04;172.25;40.64;76.35;177.37;6.95;80.36;148.72;2.42;38.70;159.47;-0.51;8.79;165.25;-1.95;2.98;176.93;23.83;78.47;150.61;22.74;37.14;145.27;22.14;5.22;137.56;23.70;-1.99;147.41
6,207;15.42;79.16;147.99;17.88;111.36;149.43;20.22;142.27;152.17;19.57;157.66;154.69;0.51;133.34;149.57;-6.76;106.87;138.27;-10.30;83.51;139.60;-9.87;75.16;140.98;36.61;131.54;155.06;41.99;106.41;160.49;41.83;84.39;174.79;40.28;76.70;180.17;6.88;80.03;150.85;2.73;38.17;162.05;-0.26;8.88;170.00;-1.55;3.25;181.85;23.72;78.21;152.74;22.55;36.97;146.81;21.88;4.88;137.98;24.04;-2.33;147.58
6,237;15.30;78.86;150.17;17.60;111.16;151.42;19.78;142.15;153.96;19.12;157.55;156.39;0.09;133.10;151.40;-7.03;106.58;140.03;-10.53;83.20;141.30;-10.05;74.72;142.63;36.15;131.36;157.04;41.66;106.44;162.34;41.50;84.58;176.85;39.85;76.89;182.41;6.78;79.68;153.05;3.04;37.78;164.42;0.10;8.92;174.03;-1.18;3.42;185.98;23.58;77.97;154.91;21.82;36.74;149.04;21.63;4.56;138.53;24.35;-2.75;147.68
6,273;15.13;78.60;152.45;17.24;110.98;153.49;19.25;142.04;155.83;18.56;157.47;158.18;-0.43;132.85;153.38;-7.44;106.27;141.97;-10.85;82.88;143.23;-10.34;74.31;144.49;35.65;131.19;158.92;41.29;106.38;163.99;41.11;84.61;178.49;39.38;76.90;184.07;6.63;79.35;155.36;3.33;37.38;166.56;0.50;8.88;177.35;-0.87;3.37;189.30;23.39;77.78;157.15;21.09;36.58;151.25;21.35;4.25;139.25;24.70;-3.13;147.66
6,305;14.93;78.39;154.79;16.81;110.86;155.62;18.59;141.98;157.77;17.90;157.44;160.06;-1.04;132.66;155.41;-7.96;105.98;144.16;-11.25;82.57;145.43;-10.74;73.94;146.61;35.06;131.05;160.88;40.88;106.27;165.40;40.72;84.58;179.75;38.94;76.87;185.16;6.43;79.10;157.73;3.58;37.03;168.51;0.88;8.85;179.97;-0.52;3.53;192.32;23.19;77.62;159.46;20.35;36.45;153.58;21.15;3.99;140.05;25.06;-3.48;147.67
6,339;14.68;78.26;157.20;16.30;110.80;157.85;17.84;141.97;159.81;17.16;157.44;162.06;-1.73;132.50;157.58;-8.56;105.70;146.52;-11.74;82.24;147.96;-11.25;73.67;149.00;34.44;130.98;162.84;40.46;106.13;166.66;40.30;84.42;180.62;38.51;76.70;185.70;6.19;78.90;160.17;3.71;36.73;170.48;1.21;8.52;181.90;-0.15;3.09;194.14;22.94;77.57;161.84;19.67;36.41;155.97;21.00;3.77;140.89;25.43;-3.77;147.62
6,372;14.40;78.25;159.72;15.75;110.83;160.16;17.04;142.02;161.92;16.34;157.50;164.11;-2.47;132.37;159.85;-9.27;105.50;149.07;-12.32;81.95;150.71;-11.86;73.46;151.70;33.81;130.97;164.85;40.02;105.99;167.76;39.87;84.16;181.17;38.09;76.43;185.72;5.89;78.80;162.73;3.76;36.50;172.28;1.52;8.14;183.23;0.22;2.61;195.32;22.68;77.66;164.32;19.52;36.53;158.47;20.90;3.87;141.90;25.68;-3.81;147.98
6,405;14.01;78.32;162.25;15.12;110.91;162.55;16.16;142.11;164.15;15.48;157.60;166.26;-3.24;132.28;162.20;-10.04;105.37;151.74;-13.00;81.77;153.77;-12.56;73.42;154.75;33.13;131.00;166.90;39.57;105.88;168.71;39.42;83.75;181.35;37.71;76.07;185.27;5.49;78.73;165.30;3.68;36.32;174.06;1.83;7.87;184.02;0.54;2.19;195.80;22.33;77.85;166.82;19.45;36.86;161.35;21.10;4.19;143.42;25.26;-3.05;150.28
6,440;13.56;78.44;164.71;14.46;111.05;164.90;15.30;142.23;166.38;14.58;157.73;168.47;-4.03;132.22;164.52;-10.87;105.34;154.46;-13.72;81.69;157.02;-13.34;73.45;158.10;32.40;131.04;169.10;39.12;105.78;169.55;39.03;83.32;181.25;37.41;75.71;184.41;5.02;78.73;167.80;3.47;36.21;175.76;2.13;7.59;184.36;0.73;1.85;195.94;21.91;78.10;169.24;19.48;37.42;164.74;21.48;4.95;145.43;24.88;-1.87;153.15
6,472;13.11;78.60;167.07;13.81;111.21;167.22;14.46;142.38;168.65;13.69;157.87;170.74;-4.82;132.18;166.84;-11.74;105.35;157.28;-14.45;81.68;160.54;-14.13;73.55;161.72;31.69;131.10;171.27;38.66;105.70;170.31;38.71;82.92;180.89;37.21;75.38;183.26;4.54;78.77;170.19;3.15;36.22;177.40;2.37;7.35;184.46;0.81;1.64;196.04;21.50;78.37;171.58;19.87;38.20;168.32;21.91;5.94;148.02;24.52;-0.42;156.70
6,506;12.72;78.79;169.36;13.22;111.38;169.49;13.67;142.52;170.91;12.82;157.98;173.07;-5.56;132.14;169.16;-12.62;105.42;160.14;-15.18;81.76;164.18;-14.92;73.74;165.57;31.06;131.23;173.30;38.20;105.65;171.04;38.45;82.56;180.31;37.11;75.13;181.88;4.11;78.82;172.52;2.78;36.34;178.99;2.54;7.13;184.41;0.92;1.49;196.01;21.16;78.69;173.82;20.50;39.21;172.03;22.50;7.03;151.22;24.25;1.17;161.12
6,540;12.30;78.99;171.57;12.65;111.55;171.73;12.97;142.64;173.17;12.04;158.08;175.40;-6.21;132.09;171.47;-13.47;105.51;162.96;-15.93;81.96;167.83;-15.69;73.98;169.52;30.48;131.41;175.40;37.76;105.64;171.75;38.25;82.29;179.57;37.11;74.95;180.39;3.65;78.87;174.76;2.39;36.50;180.46;2.65;6.85;184.29;1.02;1.14;195.69;20.79;79.03;176.01;21.15;40.26;176.02;23.12;8.06;155.00;23.93;2.68;166.29
6,574;11.85;79.18;173.68;12.14;111.71;173.90;12.39;142.75;175.41;11.38;158.17;177.71;-6.77;132.08;173.77;-14.25;105.68;165.79;-16.64;82.21;171.53;-16.41;74.25;173.50;29.98;131.60;177.42;37.37;105.66;172.45;38.13;82.10;178.76;37.17;74.89;178.89;3.17;78.92;176.88;2.02;36.64;181.68;2.75;6.53;184.13;1.04;0.79;195.36;20.40;79.35;178.10;21.76;41.40;180.27;23.67;8.97;159.61;23.93;3.39;170.94
6,605;11.44;79.32;175.57;11.69;111.84;175.97;11.92;142.85;177.65;10.86;158.23;180.04;-7.20;132.08;176.00;-14.94;105.85;168.58;-17.27;82.50;175.09;-17.05;74.55;177.42;29.58;131.81;179.38;37.05;105.71;173.12;38.11;82.02;177.92;37.31;74.91;177.47;2.71;78.96;178.79;1.69;36.77;182.68;2.83;6.25;183.95;1.02;0.66;195.29;20.04;79.58;179.98;22.09;42.30;184.50;24.11;9.38;164.81;23.84;3.96;176.97
6,639;11.08;79.41;177.33;11.34;111.94;177.96;11.58;142.95;179.87;10.50;158.28;182.39;-7.48;132.14;178.29;-15.50;106.03;171.44;-17.80;82.81;178.54;-17.58;74.84;181.18;29.32;132.05;181.28;36.83;105.84;173.83;38.18;82.12;177.15;37.53;75.05;176.24;2.32;79.00;180.57;1.41;36.90;183.53;2.89;6.00;183.81;0.97;0.54;195.24;19.74;79.72;181.73;22.13;42.73;188.64;24.34;9.54;170.60;23.96;4.18;182.96
6,671;10.82;79.47;178.99;11.11;112.02;179.89;11.38;143.03;182.09;10.32;158.29;184.78;-7.65;132.21;180.60;-15.94;106.17;174.31;-18.18;83.07;181.93;-17.95;75.08;184.76;29.18;132.31;183.15;36.71;105.99;174.57;38.33;82.33;176.49;37.80;75.27;175.29;2.01;79.04;182.25;1.18;37.07;184.23;2.93;5.83;183.71;0.90;0.43;195.16;19.52;79.79;183.36;22.11;42.82;192.36;24.37;9.45;176.69;24.27;3.93;188.62
6,707;10.59;79.50;180.58;10.96;112.07;181.79;11.33;143.08;184.32;10.31;158.23;187.17;-7.66;132.30;182.97;-16.23;106.30;177.14;-18.44;83.28;185.15;-18.17;75.32;188.13;29.20;132.54;185.02;36.71;106.11;175.36;38.52;82.53;175.97;38.12;75.55;174.64;1.76;79.09;183.86;1.03;37.24;184.82;2.96;5.70;183.66;0.84;0.34;195.12;19.33;79.80;184.93;22.03;42.43;195.59;24.31;8.96;183.02;24.36;3.38;194.59
6,738;10.41;79.48;182.15;10.92;112.07;183.70;11.42;143.08;186.56;10.51;158.09;189.56;-7.55;132.40;185.35;-16.37;106.46;179.93;-18.56;83.50;188.12;-18.24;75.55;191.29;29.36;132.72;186.91;36.85;106.24;176.25;38.76;82.76;175.66;38.47;75.82;174.33;1.56;79.15;185.46;1.03;37.36;185.50;2.99;5.55;183.62;0.77;0.26;195.11;19.17;79.72;186.47;21.95;41.70;198.32;24.24;8.33;189.41;24.32;2.77;200.66
6,771;10.28;79.41;183.75;10.97;112.02;185.61;11.64;143.04;188.78;10.90;157.84;191.95;-7.30;132.49;187.72;-16.37;106.63;182.66;-18.50;83.64;191.03;-18.13;75.73;194.25;29.66;132.82;188.82;37.10;106.36;177.29;39.07;82.97;175.68;38.81;76.06;174.37;1.43;79.18;187.08;1.24;37.48;186.42;3.02;5.42;183.59;0.71;0.22;195.12;19.06;79.55;188.04;21.90;40.75;200.56;24.07;7.74;195.68;24.25;2.10;206.54
6,804;10.30;79.26;185.38;11.16;111.90;187.54;12.01;142.93;191.00;11.45;157.49;194.28;-6.93;132.55;190.06;-16.25;106.77;185.27;-18.30;83.73;193.75;-17.88;75.90;197.03;30.09;132.80;190.80;37.46;106.40;178.52;39.44;83.12;176.01;39.17;76.20;174.81;1.46;79.14;188.76;1.56;37.66;187.49;3.02;5.30;183.59;0.65;0.17;195.15;19.08;79.29;189.63;21.89;39.61;202.41;23.83;7.17;201.53;24.02;1.65;212.60
6,839;10.42;79.03;187.05;11.48;111.70;189.46;12.51;142.75;193.18;12.16;157.04;196.58;-6.43;132.56;192.35;-16.02;106.87;187.76;-17.98;83.82;196.30;-17.48;76.03;199.61;30.62;132.67;192.85;37.91;106.35;179.96;39.85;83.17;176.70;39.53;76.27;175.66;1.59;79.03;190.48;1.92;37.69;188.63;2.98;5.19;183.63;0.61;0.11;195.24;19.17;78.96;191.25;21.90;38.37;203.96;23.63;6.83;206.67;23.55;1.84;218.73
6,871;10.61;78.77;188.79;11.91;111.46;191.42;13.16;142.51;195.37;13.01;156.50;198.85;-5.82;132.55;194.58;-15.65;106.91;190.10;-17.54;83.89;198.75;-16.98;76.12;202.03;31.25;132.44;194.95;38.44;106.18;181.62;40.28;83.07;177.85;39.91;76.23;176.92;1.81;78.89;192.25;2.34;37.71;189.94;2.83;5.16;183.81;0.62;-0.01;195.36;19.32;78.58;192.95;21.92;37.35;205.38;23.49;6.66;211.02;23.18;1.98;223.58
6,907;10.87;78.51;190.58;12.41;111.22;193.38;13.90;142.26;197.49;13.95;155.94;201.07;-5.07;132.53;196.80;-15.15;106.94;192.26;-17.02;83.93;200.95;-16.40;76.17;204.24;31.95;132.14;197.13;39.01;105.91;183.53;40.73;82.86;179.37;40.29;76.08;178.57;2.10;78.74;194.07;2.89;37.67;191.48;2.64;5.15;184.08;0.63;-0.13;195.57;19.53;78.22;194.72;21.95;36.61;206.70;23.35;6.51;214.44;22.87;2.02;227.40
6,938;11.19;78.27;192.43;13.01;110.98;195.37;14.75;142.02;199.60;14.97;155.43;203.24;-4.21;132.52;198.92;-14.50;106.99;194.28;-16.40;84.00;202.90;-15.74;76.24;206.23;32.69;131.83;199.33;39.58;105.61;185.66;41.22;82.58;181.35;40.67;75.87;180.62;2.44;78.59;195.96;3.29;37.56;193.05;2.43;5.13;184.54;0.65;-0.34;195.88;19.81;77.89;196.54;22.01;36.12;207.91;23.21;6.42;216.97;22.63;2.04;230.28
6,972;11.58;78.08;194.38;13.67;110.80;197.36;15.67;141.83;201.65;16.01;154.99;205.37;-3.29;132.54;200.96;-13.74;107.06;196.19;-15.71;84.10;204.69;-15.01;76.33;207.94;33.49;131.56;201.56;40.17;105.32;187.98;41.69;82.26;183.76;41.03;75.59;183.07;2.84;78.48;197.90;3.53;37.52;194.93;2.22;5.15;185.23;0.70;-0.62;196.33;20.18;77.63;198.48;22.08;35.90;209.01;23.00;6.42;218.64;22.43;2.09;232.24
7,006;12.12;77.96;196.32;14.43;110.69;199.33;16.63;141.69;203.64;17.04;154.64;207.45;-2.39;132.58;202.79;-12.89;107.16;197.94;-14.97;84.23;206.26;-14.22;76.46;209.41;34.25;131.33;203.60;40.78;105.04;190.45;42.15;81.90;186.57;41.37;75.28;185.92;3.37;78.42;199.82;3.56;37.71;197.05;2.00;5.21;186.12;0.71;-0.83;197.00;20.71;77.46;200.44;22.18;35.85;210.07;22.77;6.44;219.52;22.20;2.15;233.44
7,040;12.72;77.91;198.22;15.24;110.64;201.25;17.62;141.62;205.58;18.02;154.40;209.49;-1.42;132.66;204.64;-11.97;107.30;199.54;-14.17;84.35;207.61;-13.36;76.59;210.64;35.10;131.13;205.80;41.41;104.83;193.11;42.58;81.58;189.72;41.72;75.06;189.15;3.95;78.41;201.69;3.68;37.95;199.40;1.71;5.42;187.41;0.54;-1.09;197.71;21.30;77.36;202.38;22.31;35.92;211.08;22.60;6.49;219.76;22.11;2.00;233.48
7,072;13.38;77.91;200.07;16.06;110.65;203.11;18.58;141.62;207.45;18.94;154.23;211.50;-0.49;132.77;206.37;-11.02;107.49;200.96;-13.35;84.45;208.79;-12.45;76.76;211.68;35.91;130.99;207.87;42.03;104.65;195.76;42.98;81.28;193.02;42.03;74.86;192.64;4.58;78.45;203.51;3.51;38.40;201.89;1.38;5.75;189.01;0.21;-1.20;198.72;21.94;77.34;204.25;22.46;36.06;212.06;22.57;6.60;219.70;22.01;1.86;233.03
7,104;14.07;77.95;201.87;16.86;110.70;204.92;19.47;141.66;209.25;19.79;154.13;213.48;0.42;132.92;208.02;-10.05;107.76;202.22;-12.50;84.55;209.80;-11.50;76.95;212.57;36.65;130.93;209.94;42.63;104.51;198.44;43.35;81.02;196.54;42.30;74.70;196.32;5.25;78.52;205.28;3.27;39.06;204.57;1.00;6.06;190.97;-0.29;-1.10;200.40;22.63;77.35;206.08;22.66;36.22;213.01;22.59;6.70;219.51;21.98;1.61;232.24
7,137;14.76;78.00;203.62;17.64;110.77;206.65;20.32;141.73;210.98;20.55;154.06;215.39;1.28;133.10;209.54;-9.13;108.05;203.33;-11.66;84.66;210.67;-10.54;77.21;213.28;37.34;130.89;211.85;43.21;104.45;201.04;43.68;80.85;199.95;42.56;74.59;200.08;5.90;78.59;206.99;2.96;39.70;207.15;0.57;6.32;193.36;-0.84;-1.12;202.33;23.32;77.37;207.86;22.89;36.36;213.87;22.64;6.79;219.20;21.98;1.38;231.39
7,171;15.43;78.04;205.27;18.37;110.85;208.30;21.09;141.83;212.61;21.22;153.98;217.25;2.06;133.29;210.94;-8.24;108.38;204.33;-10.85;84.79;211.40;-9.62;77.47;213.88;37.98;130.87;213.70;43.80;104.46;203.56;43.95;80.77;203.38;42.80;74.53;203.81;6.54;78.66;208.59;2.67;40.24;209.76;0.14;6.53;195.98;-1.32;-0.95;204.86;23.98;77.38;209.57;23.12;36.49;214.64;22.73;6.85;218.84;22.02;1.14;230.48
7,204;16.03;78.06;206.81;19.02;110.93;209.85;21.78;141.95;214.17;21.84;153.87;219.05;2.79;133.46;212.31;-7.44;108.71;205.23;-10.08;84.96;212.03;-8.79;77.76;214.39;38.55;130.81;215.41;44.35;104.49;205.93;44.19;80.74;206.62;43.02;74.50;207.43;7.11;78.71;210.08;2.48;40.63;212.35;-0.30;6.67;199.13;-1.78;-0.76;208.04;24.58;77.36;211.16;23.35;36.61;215.38;22.84;6.89;218.48;22.14;0.86;229.58
7,237;16.47;78.04;208.26;19.55;110.98;211.33;22.40;142.05;215.69;22.39;153.72;220.81;3.50;133.64;213.72;-6.72;108.96;206.06;-9.39;85.10;212.57;-8.05;78.01;214.83;39.08;130.72;217.05;44.87;104.51;208.16;44.42;80.74;209.64;43.23;74.50;210.83;7.53;78.73;211.50;2.40;40.72;214.73;-0.72;6.71;202.57;-2.08;-0.51;211.67;25.02;77.30;212.65;23.57;36.72;216.09;22.98;6.86;218.16;22.32;0.52;228.72
7,271;16.78;77.99;209.61;19.97;111.02;212.70;22.91;142.15;217.07;22.94;153.50;222.48;4.12;133.79;215.03;-6.07;109.19;206.87;-8.74;85.09;213.11;-7.44;78.26;215.22;39.50;130.65;218.43;45.31;104.48;210.13;44.62;80.71;212.35;43.42;74.47;213.91;7.82;78.72;212.82;2.31;40.60;216.77;-0.99;6.63;206.35;-2.32;-0.30;215.78;25.33;77.22;214.03;23.78;36.83;216.81;23.11;6.80;217.93;22.44;0.35;228.26
7,303;16.98;77.95;210.88;20.29;111.06;214.03;23.35;142.24;218.47;23.45;153.30;224.14;4.65;133.93;216.33;-5.51;109.37;207.70;-8.19;85.14;213.58;-6.97;78.47;215.55;39.87;130.58;219.79;45.71;104.45;211.90;44.80;80.70;214.75;43.58;74.38;216.61;8.01;78.72;214.07;2.29;40.15;218.62;-1.11;6.56;210.37;-2.16;-0.26;220.00;25.53;77.14;215.32;23.96;36.95;217.53;23.19;6.73;217.79;23.62;0.51;227.28
7,337;17.09;77.90;212.08;20.53;111.08;215.29;23.71;142.32;219.79;23.91;153.08;225.72;5.11;134.03;217.60;-5.07;109.49;208.56;-7.74;85.22;214.00;-6.65;78.65;215.85;40.19;130.50;221.04;46.04;104.44;213.48;44.93;80.72;216.81;43.74;74.27;218.92;8.10;78.70;215.24;2.49;39.45;220.31;-1.10;6.60;214.56;-1.95;0.28;225.02;25.64;77.06;216.54;24.11;37.06;218.23;23.21;6.65;217.68;23.77;0.53;227.28
7,371;17.16;77.84;213.23;20.71;111.10;216.48;23.98;142.39;221.04;24.30;152.85;227.19;5.45;134.07;218.86;-4.73;109.57;209.47;-7.39;85.35;214.40;-6.45;78.79;216.17;40.46;130.41;222.20;46.31;104.41;214.88;45.04;80.72;218.57;43.87;74.16;220.85;8.17;78.67;216.38;2.78;38.73;221.94;-0.90;6.66;218.43;-1.41;0.93;229.47;25.72;76.97;217.70;24.25;37.15;218.95;23.17;6.55;217.66;23.95;0.49;227.32
7,407;17.21;77.77;214.35;20.84;111.10;217.52;24.18;142.43;222.08;24.63;152.43;228.54;5.70;134.09;219.93;-4.50;109.61;210.42;-7.13;85.45;214.86;-6.36;78.89;216.54;40.67;130.32;223.20;46.50;104.34;216.11;45.13;80.68;220.07;43.97;74.03;222.43;8.21;78.64;217.51;3.16;38.22;223.56;-0.40;6.90;222.36;-1.27;1.50;233.61;25.77;76.87;218.82;24.35;37.12;219.70;23.11;6.44;217.73;24.13;0.41;227.40
7,439;17.25;77.68;215.48;20.91;111.07;218.66;24.28;142.44;223.24;24.93;152.15;229.89;5.82;134.07;221.12;-4.39;109.60;211.40;-6.96;85.50;215.41;-6.37;78.94;217.02;40.79;130.25;224.21;46.62;104.26;217.19;45.21;80.61;221.26;44.02;73.90;223.67;8.25;78.56;218.65;3.62;37.86;225.04;0.21;7.21;225.81;-0.96;2.31;237.35;25.80;76.78;219.92;24.43;37.03;220.48;23.03;6.27;217.89;24.32;0.27;227.57
7,471;17.31;77.58;216.58;20.95;111.02;219.75;24.29;142.43;224.31;25.17;151.84;231.14;5.82;134.02;222.21;-4.39;109.57;212.40;-6.90;85.49;216.07;-6.46;78.92;217.62;40.83;130.21;225.18;46.69;104.18;218.14;45.25;80.52;222.24;44.05;73.77;224.59;8.32;78.47;219.77;4.19;37.61;226.37;0.92;7.59;228.74;-0.78;3.36;240.53;25.85;76.67;221.02;24.49;36.87;221.29;22.96;6.05;218.11;24.49;0.08;227.80
7,504;17.40;77.48;217.71;20.97;110.97;220.83;24.24;142.41;225.35;25.35;151.61;232.31;5.74;133.94;223.28;-4.49;109.53;213.41;-6.96;85.54;216.81;-6.66;78.85;218.37;40.82;130.17;226.16;46.69;104.10;218.98;45.26;80.41;223.02;44.05;73.62;225.25;8.41;78.38;220.90;4.80;37.45;227.59;1.66;8.03;231.18;-0.63;4.40;243.11;25.93;76.57;222.13;24.52;36.71;222.17;22.93;5.83;218.40;24.62;-0.15;228.05
