Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
7,988;15.09;77.04;134.65;14.43;107.97;135.29;13.73;137.75;137.28;13.04;153.36;140.87;-2.05;126.11;136.16;-10.99;108.02;137.22;-4.30;91.83;151.19;-1.03;85.43;156.47;29.15;125.52;139.52;34.65;102.61;138.42;33.66;83.64;149.50;31.72;77.35;153.53;7.91;76.78;138.03;5.57;37.04;138.52;5.98;6.49;139.54;6.73;0.94;149.36;21.99;77.38;138.63;26.46;41.64;151.09;26.70;7.36;143.63;28.69;0.49;150.52
8,019;15.13;77.08;135.36;14.49;107.99;136.33;13.83;137.75;138.64;13.29;153.40;142.21;-1.92;126.17;137.60;-11.27;108.21;138.51;-4.41;91.56;152.26;-1.20;85.06;157.35;29.32;125.52;140.56;34.60;102.59;139.22;33.79;83.55;150.00;32.04;77.21;153.95;7.93;76.83;138.80;5.37;37.28;138.67;5.64;6.60;139.41;6.71;1.05;149.19;22.06;77.41;139.28;26.63;41.99;152.53;27.01;7.35;147.90;29.23;0.49;154.82
8,053;15.25;77.09;136.14;14.67;107.99;137.41;14.07;137.73;140.01;13.69;153.43;143.53;-1.67;126.22;139.00;-11.33;108.38;139.83;-4.42;91.38;153.28;-1.25;84.81;158.30;29.65;125.51;141.65;34.70;102.56;140.04;34.06;83.29;150.54;32.45;76.95;154.39;8.03;76.85;139.62;5.24;37.43;138.81;5.30;6.71;139.26;6.70;1.17;149.03;22.19;77.41;140.03;26.79;42.11;153.61;27.39;7.53;152.17;29.08;1.19;160.13
8,086;15.43;77.10;136.95;14.95;108.00;138.49;14.46;137.74;141.34;14.20;153.47;144.78;-1.33;126.30;140.24;-11.25;108.55;141.03;-4.35;91.29;154.27;-1.12;84.65;159.27;30.11;125.50;142.68;34.95;102.53;140.85;34.43;82.95;151.06;32.90;76.60;154.75;8.19;76.87;140.44;5.16;37.51;138.97;5.04;6.80;139.12;6.66;1.21;148.80;22.38;77.40;140.83;26.94;42.08;154.44;27.84;7.42;155.98;29.09;1.61;164.90
8,120;15.72;77.08;137.97;15.38;107.99;139.68;15.01;137.75;142.69;14.89;153.50;146.12;-0.81;126.39;141.55;-10.90;108.77;142.35;-4.07;91.30;155.47;-0.79;84.64;160.44;30.74;125.46;143.84;35.40;102.48;141.85;34.99;82.60;151.67;33.49;76.15;155.32;8.48;76.89;141.45;5.12;37.56;139.29;4.86;6.87;139.02;6.59;1.21;148.60;22.68;77.35;141.85;27.13;41.77;155.22;28.35;6.97;159.19;29.56;1.39;168.56
8,154;16.09;77.06;139.07;15.90;107.99;140.91;15.68;137.77;144.03;15.69;153.52;147.47;-0.19;126.46;142.84;-10.38;108.95;143.69;-3.67;91.40;156.73;-0.23;84.80;161.73;31.47;125.43;145.07;35.96;102.43;142.92;35.62;82.22;152.33;34.17;75.70;155.97;8.83;76.91;142.54;5.15;37.60;139.75;4.74;6.90;138.98;6.53;1.15;148.44;23.04;77.29;142.96;27.38;41.17;156.00;28.81;6.56;161.69;29.99;1.20;171.46
8,187;16.56;77.05;140.30;16.52;108.01;142.19;16.45;137.80;145.37;16.56;153.57;148.80;0.54;126.57;144.14;-9.73;109.11;145.04;-3.03;91.57;158.24;0.55;85.05;163.16;32.26;125.40;146.34;36.64;102.39;144.07;36.28;81.74;153.19;34.91;75.24;156.72;9.30;76.94;143.74;5.30;37.63;140.39;4.68;6.88;139.06;6.48;0.99;148.34;23.51;77.25;144.22;27.66;40.56;156.73;29.19;6.31;163.45;30.26;1.05;173.43
8,218;17.10;77.06;141.57;17.21;108.04;143.48;17.29;137.86;146.66;17.49;153.64;150.09;1.35;126.68;145.42;-8.92;109.19;146.49;-2.17;91.80;159.82;1.56;85.38;164.71;33.10;125.39;147.64;37.43;102.38;145.28;37.06;81.26;154.17;35.73;74.78;157.60;9.83;76.99;144.98;5.54;37.64;141.19;4.72;6.82;139.27;6.46;0.76;148.34;24.02;77.21;145.50;27.98;39.97;157.43;29.49;6.25;164.40;30.33;0.95;174.44
8,252;17.73;77.09;142.89;17.98;108.11;144.79;18.17;137.95;147.94;18.46;153.74;151.34;2.21;126.82;146.67;-8.00;109.28;147.93;-1.13;92.09;161.46;2.74;85.82;166.33;33.95;125.39;148.99;38.28;102.40;146.52;37.91;80.82;155.26;36.63;74.36;158.62;10.46;77.07;146.27;5.91;37.66;142.18;4.85;6.73;139.58;6.47;0.50;148.44;24.64;77.20;146.86;28.34;39.42;158.07;29.74;6.26;164.69;30.33;0.90;174.75
8,287;18.39;77.16;144.18;18.76;108.21;146.03;19.06;138.08;149.15;19.44;153.87;152.55;3.12;127.00;147.88;-7.02;109.42;149.36;0.09;92.41;163.23;4.07;86.31;168.01;34.78;125.43;150.30;39.19;102.45;147.81;38.84;80.60;156.35;37.61;74.14;159.66;11.13;77.18;147.53;6.38;37.68;143.31;5.08;6.59;140.01;6.48;0.18;148.67;25.28;77.23;148.19;28.74;39.10;158.66;29.95;6.11;164.49;30.58;0.54;174.25
8,321;19.13;77.29;145.56;19.59;108.37;147.30;19.96;138.25;150.30;20.41;154.03;153.74;4.05;127.21;149.05;-5.95;109.60;150.80;1.22;93.03;164.86;5.38;87.02;169.72;35.61;125.49;151.63;40.11;102.54;149.11;39.77;80.56;157.43;38.64;74.05;160.75;11.86;77.34;148.87;6.96;37.76;144.66;5.38;6.44;140.61;6.52;-0.15;149.04;25.99;77.32;149.60;29.15;38.81;159.22;30.14;5.92;164.08;31.00;0.02;173.30
8,353;19.84;77.46;146.87;20.38;108.55;148.49;20.82;138.43;151.38;21.33;154.20;154.84;4.95;127.42;150.18;-4.91;109.77;152.17;2.30;93.70;166.34;6.65;87.86;171.41;36.41;125.58;152.91;41.02;102.66;150.35;40.72;80.67;158.48;39.67;74.16;161.81;12.57;77.54;150.14;7.59;37.83;146.09;5.76;6.27;141.37;6.58;-0.51;149.51;26.67;77.45;150.94;29.53;38.62;159.69;30.27;5.94;163.57;31.19;-0.12;172.54
8,386;20.52;77.66;148.10;21.12;108.75;149.58;21.62;138.63;152.34;22.17;154.38;155.82;5.81;127.66;151.20;-3.94;109.92;153.40;3.32;94.41;167.72;7.85;88.72;173.01;37.13;125.71;154.09;41.91;102.83;151.49;41.66;80.88;159.48;40.69;74.36;162.80;13.26;77.76;151.34;8.23;37.96;147.57;6.19;6.20;142.33;6.62;-0.25;151.02;27.32;77.62;152.21;29.91;38.66;160.04;30.34;6.11;163.02;31.15;0.05;172.01
8,418;21.17;77.88;149.30;21.83;108.97;150.61;22.37;138.84;153.21;22.94;154.57;156.74;6.61;127.91;152.10;-2.98;110.09;154.55;4.25;95.11;168.95;8.94;89.58;174.52;37.80;125.88;155.18;42.78;103.04;152.57;42.59;81.12;160.44;41.71;74.62;163.78;13.91;78.00;152.50;8.81;38.18;149.06;6.50;6.17;143.38;6.54;-0.45;151.73;27.94;77.81;153.45;30.31;38.84;160.35;30.39;6.29;162.48;31.09;0.24;171.51
8,453;21.75;78.09;150.44;22.47;109.19;151.57;23.06;139.06;153.99;23.63;154.75;157.57;7.35;128.14;152.91;-2.08;110.29;155.56;4.96;95.88;169.92;9.79;90.48;175.83;38.42;126.05;156.17;43.61;103.26;153.55;43.52;81.36;161.43;42.71;74.91;164.79;14.51;78.24;153.60;9.29;38.42;150.50;6.69;6.27;144.45;6.47;-0.51;152.43;28.48;77.99;154.63;30.72;39.03;160.65;30.47;6.45;162.02;31.02;0.41;171.11
8,487;22.27;78.28;151.54;23.05;109.41;152.47;23.69;139.29;154.70;24.25;154.94;158.34;8.02;128.35;153.65;-1.25;110.46;156.50;5.51;96.65;170.74;10.46;91.31;176.98;39.00;126.24;157.10;44.39;103.50;154.45;44.41;81.65;162.41;43.68;75.21;165.81;15.04;78.45;154.65;9.68;38.66;151.85;6.83;6.59;145.69;6.34;-0.24;153.57;28.96;78.16;155.77;31.12;39.24;160.96;30.58;6.56;161.75;30.96;0.47;170.81
8,520;22.73;78.45;152.64;23.58;109.61;153.36;24.28;139.50;155.38;24.79;155.12;159.06;8.63;128.52;154.35;-0.47;110.62;157.31;5.89;97.35;171.37;10.93;92.05;177.95;39.54;126.42;158.00;45.13;103.74;155.31;45.22;81.89;163.36;44.56;75.48;166.85;15.52;78.64;155.69;9.98;38.85;153.15;6.98;7.03;147.18;6.23;0.18;154.98;29.39;78.30;156.93;31.51;39.22;161.33;30.73;6.60;161.70;30.91;0.47;170.72
8,554;23.12;78.58;153.69;24.05;109.77;154.23;24.82;139.69;156.06;25.25;155.28;159.73;9.17;128.65;154.99;0.21;110.75;157.99;6.21;97.84;171.92;11.27;92.55;178.75;40.00;126.59;158.86;45.83;103.98;156.15;45.96;82.07;164.33;45.36;75.68;167.90;15.93;78.79;156.68;10.19;38.96;154.44;7.19;7.46;149.12;6.19;0.71;157.06;29.74;78.41;158.05;31.85;39.06;161.76;30.95;6.54;161.78;30.81;0.40;170.79
8,587;23.46;78.68;154.73;24.45;109.90;155.06;25.29;139.85;156.69;25.64;155.42;160.38;9.64;128.75;155.56;0.78;110.84;158.54;6.54;98.11;172.47;11.53;92.79;179.37;40.40;126.75;159.67;46.45;104.19;156.98;46.65;82.20;165.33;46.07;75.80;169.01;16.27;78.90;157.63;10.35;39.04;155.93;7.41;7.89;151.42;6.23;1.28;159.55;30.05;78.49;159.18;32.18;38.80;162.32;31.16;6.45;161.92;30.74;0.29;170.89
8,620;23.78;78.73;155.83;24.83;109.99;155.92;25.71;139.97;157.32;25.97;155.53;161.02;10.02;128.83;156.06;1.26;110.89;158.97;7.19;97.88;173.24;11.93;92.68;179.76;40.75;126.86;160.49;46.99;104.34;157.87;47.24;82.29;166.38;46.65;75.86;170.18;16.61;78.96;158.63;10.54;39.06;157.72;7.62;8.11;154.22;6.33;1.46;162.24;30.35;78.54;160.36;32.47;38.48;163.03;31.37;6.32;162.07;30.68;0.13;171.00
8,654;24.07;78.75;156.92;25.16;110.04;156.78;26.08;140.04;157.94;26.23;155.60;161.63;10.33;128.86;156.50;1.68;110.91;159.29;7.43;97.68;173.67;12.12;92.45;179.99;41.04;126.93;161.30;47.45;104.43;158.81;47.73;82.37;167.46;47.09;75.89;171.40;16.90;78.97;159.65;10.74;38.81;159.75;7.87;8.34;157.22;6.57;1.75;165.29;30.62;78.55;161.54;32.66;38.08;163.84;31.57;6.16;162.27;30.64;-0.07;171.13
8,686;24.33;78.73;158.06;25.43;110.05;157.67;26.36;140.07;158.58;26.43;155.61;162.26;10.58;128.87;156.91;2.01;110.89;159.51;7.62;97.40;174.04;12.23;92.07;180.02;41.26;126.94;162.15;47.81;104.46;159.81;48.08;82.45;168.56;47.39;75.90;172.64;17.16;78.93;160.71;10.98;38.46;162.00;8.26;8.49;160.74;6.91;2.24;169.45;30.87;78.55;162.75;32.77;37.66;164.73;31.70;5.91;162.62;30.64;-0.40;171.35
8,721;24.55;78.65;159.24;25.65;110.00;158.59;26.59;140.04;159.24;26.56;155.57;162.94;10.76;128.82;157.31;2.27;110.85;159.60;7.73;96.99;174.33;12.20;91.52;179.93;41.41;126.90;163.02;48.06;104.41;160.84;48.30;82.51;169.68;47.52;75.92;173.87;17.38;78.83;161.84;11.25;38.04;164.44;8.60;8.46;164.66;7.24;2.53;173.83;31.08;78.50;163.98;32.81;37.20;165.68;31.77;5.59;163.08;30.65;-0.76;171.75
8,754;24.74;78.53;160.43;25.81;109.89;159.52;26.73;139.95;159.92;26.60;155.49;163.64;10.87;128.73;157.70;2.44;110.76;159.61;7.76;96.32;174.54;12.07;90.76;179.72;41.48;126.80;163.86;48.20;104.29;161.96;48.37;82.53;170.80;47.50;75.97;175.08;17.57;78.66;163.00;11.54;37.60;167.13;8.92;8.27;168.75;7.52;2.67;178.41;31.26;78.43;165.19;32.80;36.80;166.65;31.78;5.23;163.65;30.67;-1.17;172.21
8,786;24.91;78.35;161.66;25.92;109.74;160.49;26.79;139.80;160.63;26.56;155.33;164.38;10.91;128.60;158.14;2.53;110.61;159.60;7.74;95.41;174.70;11.87;89.80;179.42;41.47;126.67;164.70;48.24;104.13;163.07;48.32;82.54;171.97;47.35;76.02;176.33;17.73;78.44;164.22;11.85;37.15;169.91;9.13;8.05;172.77;7.71;2.68;182.70;31.42;78.31;166.43;32.74;36.48;167.58;31.70;4.92;164.33;30.73;-1.65;172.57
8,818;25.05;78.13;162.90;25.98;109.53;161.49;26.76;139.61;161.37;26.43;155.13;165.18;10.89;128.42;158.65;2.56;110.42;159.60;7.65;94.43;174.81;11.59;88.79;179.06;41.38;126.48;165.61;48.18;103.92;164.17;48.15;82.55;173.19;47.10;76.12;177.61;17.86;78.17;165.48;12.15;36.72;172.60;9.30;7.83;176.51;7.86;2.63;186.59;31.57;78.15;167.65;32.66;36.23;168.44;31.56;4.63;165.05;30.83;-2.12;172.96
8,852;25.15;77.88;164.11;25.97;109.30;162.49;26.65;139.39;162.17;26.23;154.89;166.03;10.78;128.21;159.25;2.48;110.14;159.69;7.31;93.56;174.79;11.18;87.68;178.84;41.22;126.27;166.52;48.06;103.69;165.23;47.88;82.58;174.41;46.77;76.24;178.89;17.95;77.87;166.73;12.40;36.27;175.00;9.52;7.68;179.92;7.94;2.56;190.00;31.67;77.95;168.82;32.60;36.07;169.21;31.37;4.37;165.83;30.47;-1.96;174.30
8,886;25.19;77.60;165.27;25.88;109.04;163.52;26.46;139.14;163.04;25.92;154.62;166.97;10.60;127.94;160.03;2.32;109.84;159.87;6.88;92.78;174.79;10.67;86.71;178.83;40.99;126.04;167.48;47.85;103.45;166.28;47.54;82.66;175.61;46.38;76.44;180.11;17.97;77.55;167.94;12.59;35.90;177.08;9.73;7.54;182.90;8.01;2.41;192.89;31.71;77.71;169.94;32.56;35.97;169.89;31.17;4.14;166.59;30.59;-2.34;174.75
8,920;25.15;77.30;166.46;25.72;108.77;164.59;26.17;138.88;164.01;25.55;154.35;168.00;10.34;127.64;160.95;2.08;109.52;160.24;6.56;91.93;175.08;10.15;85.74;179.12;40.69;125.82;168.48;47.57;103.23;167.38;47.13;82.75;176.87;45.91;76.62;181.35;17.93;77.23;169.17;12.74;35.60;178.86;9.90;7.32;185.38;8.06;2.17;195.23;31.68;77.46;171.07;32.55;35.86;170.54;31.01;3.97;167.29;30.68;-2.64;175.13
8,953;25.04;77.03;167.61;25.48;108.53;165.69;25.81;138.66;165.04;25.10;154.10;169.10;10.02;127.36;162.00;1.77;109.23;160.85;6.20;91.16;175.64;9.69;84.86;179.74;40.32;125.64;169.56;47.23;103.04;168.54;46.65;82.80;178.18;45.37;76.73;182.63;17.82;76.94;170.35;12.84;35.32;180.34;10.01;7.09;187.25;8.10;1.91;196.99;31.57;77.21;172.20;32.54;35.74;171.19;30.87;3.90;167.87;30.73;-2.84;175.40
8,986;24.89;76.79;168.73;25.19;108.32;166.81;25.38;138.47;166.16;24.59;153.89;170.25;9.61;127.11;163.17;1.35;108.94;161.78;5.83;90.53;176.50;9.26;84.27;180.69;39.89;125.49;170.71;46.83;102.89;169.72;46.13;82.94;179.51;44.66;76.82;183.92;17.67;76.70;171.49;12.89;35.06;181.55;10.15;6.84;188.59;8.18;1.61;198.20;31.42;76.98;173.30;32.42;35.59;171.90;30.78;3.89;168.33;30.81;-2.93;175.67
9,021;24.64;76.60;169.82;24.84;108.16;167.95;24.91;138.34;167.36;24.02;153.73;171.50;9.14;126.93;164.40;0.87;108.68;162.96;5.46;90.18;177.66;8.88;83.95;181.97;39.41;125.38;171.94;46.37;102.77;171.00;45.54;83.12;180.91;43.83;76.93;185.24;17.45;76.53;172.57;12.88;34.84;182.45;10.28;6.61;189.49;8.31;1.27;198.91;31.16;76.78;174.41;32.14;35.43;172.66;30.70;3.94;168.66;30.89;-2.92;175.89
9,055;24.33;76.45;170.87;24.42;108.05;169.10;24.39;138.25;168.61;23.40;153.62;172.78;8.61;126.80;165.74;0.33;108.42;164.45;5.10;90.01;179.19;8.55;83.84;183.61;38.90;125.31;173.23;45.82;102.67;172.43;44.87;83.37;182.38;42.91;77.09;186.60;17.16;76.39;173.60;12.83;34.64;183.11;10.38;6.38;190.05;8.43;0.96;199.38;30.83;76.63;175.46;31.73;35.28;173.47;30.65;3.99;168.90;30.94;-2.86;176.12
9,089;23.94;76.34;171.89;23.93;107.99;170.28;23.81;138.23;169.95;22.75;153.58;174.12;8.05;126.73;167.13;-0.18;108.27;166.07;4.72;90.03;180.99;8.22;83.98;185.55;38.36;125.29;174.57;45.23;102.62;173.89;44.15;83.69;183.90;41.92;77.30;188.04;16.81;76.30;174.61;12.74;34.46;183.57;10.38;6.15;190.32;8.52;0.72;199.65;30.41;76.51;176.50;31.24;35.13;174.26;30.63;4.03;169.07;31.21;-3.10;175.85
9,119;23.46;76.28;172.91;23.38;107.97;171.47;23.20;138.26;171.30;22.07;153.59;175.47;7.44;126.71;168.55;-0.68;108.18;167.86;4.39;90.18;183.02;7.97;84.28;187.60;37.80;125.33;175.92;44.57;102.59;175.44;43.30;84.00;185.54;40.80;77.49;189.59;16.37;76.25;175.62;12.60;34.31;183.91;10.30;5.95;190.35;8.59;0.55;199.76;29.91;76.43;177.54;30.70;34.99;175.09;30.61;4.08;169.24;31.44;-3.36;175.48
9,154;22.91;76.27;173.93;22.78;108.01;172.66;22.56;138.34;172.67;21.38;153.66;176.82;6.78;126.77;169.93;-1.19;108.09;169.74;4.09;90.42;185.21;7.75;84.64;189.78;37.22;125.41;177.26;43.87;102.61;176.96;42.40;84.33;187.18;39.60;77.71;191.20;15.86;76.24;176.62;12.44;34.22;184.13;10.22;5.79;190.23;8.61;0.46;199.74;29.32;76.42;178.58;30.11;34.94;176.07;30.56;4.15;169.44;31.45;-3.32;175.56
9,187;22.30;76.29;174.94;22.14;108.09;173.85;21.89;138.45;174.06;20.68;153.75;178.16;6.10;126.86;171.37;-1.76;107.96;171.72;3.86;90.67;187.49;7.58;85.07;192.00;36.63;125.51;178.57;43.11;102.64;178.46;41.46;84.76;188.81;38.38;78.07;192.87;15.29;76.26;177.62;12.26;34.16;184.31;10.18;5.67;190.05;8.63;0.41;199.64;28.70;76.45;179.59;29.50;34.98;177.09;30.51;4.18;169.65;31.50;-3.30;175.64
9,220;21.66;76.34;175.94;21.48;108.18;175.03;21.22;138.58;175.41;19.99;153.84;179.51;5.40;126.95;172.77;-2.30;107.88;173.57;3.64;90.98;189.66;7.45;85.52;194.14;36.04;125.65;179.82;42.34;102.70;179.88;40.44;85.19;190.45;37.12;78.49;194.50;14.67;76.30;178.64;12.05;34.14;184.44;10.16;5.59;189.83;8.65;0.40;199.50;28.05;76.51;180.59;28.94;35.17;178.31;30.46;4.22;169.89;31.57;-3.31;175.60
9,253;20.96;76.44;176.97;20.79;108.29;176.21;20.53;138.69;176.73;19.32;153.92;180.84;4.70;127.06;174.17;-2.81;107.86;175.32;3.40;91.30;191.69;7.32;85.94;196.18;35.44;125.78;181.01;41.58;102.76;181.20;39.39;85.58;192.08;35.93;78.91;196.16;14.00;76.38;179.69;11.79;34.17;184.59;10.13;5.56;189.55;8.67;0.45;199.32;27.37;76.62;181.59;28.48;35.57;179.90;30.45;4.34;170.47;31.13;-2.64;177.04
9,286;20.26;76.56;178.02;20.09;108.41;177.38;19.84;138.78;178.01;18.69;153.99;182.10;4.01;127.13;175.58;-3.36;107.85;176.95;3.15;91.61;193.54;7.14;86.32;198.04;34.81;125.89;182.15;40.83;102.83;182.36;38.33;85.86;193.66;34.75;79.26;197.79;13.29;76.47;180.79;11.47;34.24;184.78;10.10;5.56;189.22;8.68;0.56;199.11;26.69;76.77;182.60;28.09;36.21;181.93;30.49;4.81;171.47;30.75;-1.62;178.93
9,319;19.57;76.70;179.05;19.41;108.51;178.52;19.17;138.84;179.27;18.09;154.03;183.35;3.33;127.18;176.96;-3.98;107.87;178.46;2.85;91.87;195.17;6.91;86.60;199.69;34.21;125.97;183.22;40.10;102.87;183.41;37.28;86.00;195.16;33.62;79.51;199.32;12.59;76.57;181.88;11.10;34.38;185.01;10.07;5.56;188.88;8.70;0.67;198.89;26.04;76.94;183.57;27.94;37.14;184.52;30.48;5.37;172.65;30.35;-0.51;181.00
9,353;18.96;76.83;180.03;18.78;108.60;179.63;18.53;138.87;180.52;17.54;154.04;184.58;2.69;127.20;178.33;-4.68;107.88;179.90;2.48;92.03;196.63;6.55;86.73;201.13;33.62;126.02;184.26;39.39;102.88;184.40;36.33;86.08;196.51;32.58;79.71;200.71;11.96;76.66;182.94;10.72;34.58;185.26;10.03;5.62;188.57;8.72;0.79;198.65;25.48;77.11;184.48;27.85;38.17;187.39;30.41;6.07;174.28;29.90;0.75;183.58
9,386;18.45;76.96;180.96;18.24;108.67;180.72;17.95;138.88;181.77;17.07;154.03;185.80;2.11;127.21;179.71;-5.38;107.91;181.28;2.07;92.09;197.91;6.01;86.73;202.37;33.08;126.04;185.28;38.73;102.89;185.29;35.45;86.08;197.75;31.67;79.80;202.00;11.41;76.74;183.95;10.31;34.79;185.50;9.99;5.71;188.31;8.74;0.90;198.44;25.02;77.28;185.34;27.82;39.40;190.52;30.21;6.90;176.55;29.82;1.60;185.78
9,419;18.02;77.08;181.84;17.77;108.74;181.79;17.44;138.87;183.04;16.68;154.00;187.03;1.63;127.20;181.12;-6.04;108.01;182.55;1.61;92.08;198.98;5.34;86.62;203.37;32.60;126.06;186.29;38.13;102.88;186.15;34.61;85.93;198.93;30.86;79.73;203.11;10.94;76.82;184.90;9.89;35.01;185.74;9.87;5.82;188.12;8.77;1.00;198.26;24.65;77.43;186.14;27.82;40.59;193.60;29.94;7.64;179.42;29.59;2.42;188.86
9,453;17.69;77.19;182.66;17.39;108.79;182.83;17.00;138.86;184.31;16.37;153.99;188.26;1.22;127.22;182.48;-6.67;108.14;183.73;1.12;92.01;199.88;4.56;86.39;204.20;32.20;126.07;187.31;37.62;102.88;186.98;33.91;85.75;199.93;30.21;79.60;204.04;10.57;76.90;185.78;9.48;35.24;185.97;9.73;5.91;187.95;8.79;1.10;198.11;24.36;77.57;186.89;27.82;41.65;196.58;29.70;8.15;182.96;29.27;3.06;192.82
9,486;17.44;77.27;183.44;17.09;108.82;183.86;16.67;138.83;185.61;16.17;153.97;189.48;0.92;127.26;183.86;-7.27;108.30;184.85;0.60;91.88;200.66;3.73;86.08;204.88;31.90;126.07;188.36;37.19;102.86;187.80;33.28;85.41;200.92;29.73;79.38;204.83;10.27;76.96;186.61;9.09;35.48;186.18;9.53;6.01;187.80;8.80;1.19;197.98;24.17;77.67;187.62;27.82;42.46;199.28;29.45;8.31;186.97;29.18;3.40;197.07
9,519;17.29;77.29;184.18;16.90;108.82;184.89;16.44;138.80;186.92;16.06;153.96;190.74;0.70;127.27;185.22;-7.81;108.48;185.92;0.06;91.73;201.35;2.92;85.72;205.46;31.69;126.03;189.45;36.86;102.80;188.65;32.81;85.08;201.74;29.42;79.08;205.47;10.07;76.99;187.39;8.75;35.70;186.36;9.30;6.09;187.71;9.15;1.31;197.99;24.07;77.69;188.32;27.84;42.75;201.57;29.15;8.26;191.38;29.52;3.13;200.97
9,554;17.21;77.28;184.91;16.80;108.80;185.92;16.33;138.77;188.25;16.05;153.92;191.98;0.60;127.28;186.57;-8.26;108.69;186.97;-0.44;91.54;201.94;2.17;85.55;205.82;31.59;125.97;190.56;36.66;102.74;189.55;32.54;84.77;202.46;29.44;78.81;206.24;9.96;76.99;188.15;8.47;35.96;186.54;9.06;6.17;187.65;9.26;1.42;197.96;24.04;77.67;189.03;27.86;42.88;203.33;28.82;8.13;195.96;29.27;3.00;205.53
9,588;17.18;77.25;185.71;16.79;108.76;186.98;16.32;138.73;189.56;16.15;153.88;193.20;0.61;127.29;187.90;-8.58;108.90;188.03;-0.85;91.30;202.52;1.55;85.41;206.13;31.60;125.92;191.73;36.60;102.70;190.46;32.47;84.48;203.12;29.67;78.52;206.95;9.89;76.97;188.95;8.24;36.20;186.77;8.80;6.23;187.62;9.38;1.52;197.95;24.04;77.62;189.83;27.85;43.06;204.63;28.60;8.38;200.75;29.10;3.26;210.30
9,619;17.19;77.18;186.57;16.85;108.72;188.06;16.45;138.70;190.87;16.36;153.82;194.42;0.74;127.29;189.24;-8.78;109.08;189.12;-1.15;91.06;203.10;1.17;85.32;206.44;31.73;125.85;192.94;36.69;102.65;191.42;32.62;84.20;203.79;30.09;78.23;207.62;9.87;76.93;189.80;8.04;36.41;187.06;8.55;6.26;187.59;9.58;1.63;198.01;24.07;77.53;190.69;27.85;43.06;205.55;28.57;8.52;205.11;28.84;3.69;215.19
9,653;17.26;77.09;187.53;17.01;108.65;189.21;16.70;138.66;192.19;16.68;153.73;195.62;0.97;127.27;190.53;-8.84;109.26;190.22;-1.31;90.88;203.78;1.06;85.32;206.82;31.97;125.76;194.22;36.93;102.57;192.50;33.00;83.97;204.46;30.70;77.99;208.30;9.92;76.87;190.75;7.91;36.58;187.47;8.32;6.25;187.58;9.67;1.71;198.06;24.16;77.41;191.67;27.87;42.87;206.21;28.68;8.64;208.84;28.47;4.36;219.88
9,687;17.42;76.98;188.62;17.28;108.58;190.41;17.09;138.62;193.49;17.09;153.62;196.79;1.31;127.25;191.81;-8.74;109.42;191.33;-1.29;90.76;204.57;1.20;85.42;207.38;32.33;125.66;195.53;37.32;102.48;193.71;33.58;83.73;205.23;31.46;77.74;209.08;10.06;76.80;191.81;7.86;36.69;188.02;8.12;6.21;187.60;9.75;1.76;198.12;24.33;77.27;192.80;27.94;42.20;206.86;28.90;8.76;211.84;28.27;4.97;223.67
9,719;17.68;76.87;189.81;17.67;108.52;191.67;17.58;138.60;194.82;17.60;153.50;197.95;1.77;127.23;193.12;-8.46;109.54;192.51;-1.13;90.78;205.57;1.60;85.47;208.25;32.78;125.55;196.89;37.80;102.39;195.01;34.35;83.49;206.10;32.37;77.48;209.99;10.31;76.73;192.97;8.01;36.65;188.84;8.00;6.15;187.71;9.82;1.74;198.24;24.59;77.12;194.01;28.05;41.55;207.37;29.12;8.96;213.98;28.12;5.48;226.33
9,753;18.04;76.76;191.07;18.14;108.48;192.96;18.16;138.60;196.13;18.19;153.35;199.10;2.35;127.22;194.46;-7.99;109.61;193.75;-0.67;90.79;206.73;2.30;85.55;209.34;33.33;125.46;198.29;38.39;102.30;196.40;35.29;83.36;206.97;33.47;77.29;210.99;10.65;76.67;194.19;8.29;36.53;189.79;7.95;6.07;187.89;9.73;1.65;198.36;24.95;76.98;195.30;28.26;41.00;207.75;29.32;9.18;215.27;27.84;5.87;228.02
